,book_id,genre,Book-Rating,book_title,generic_genre
8625,1166383,Speculative fiction,,White Noise,Science Fiction
8625,1166383,Fiction,,White Noise,Fiction
8626,1166981,Fiction,7.0,The Elementary Particles,Fiction
8627,1168103,Science Fiction,4.5,The Man Who Japed,Science Fiction
8627,1168103,Speculative fiction,4.5,The Man Who Japed,Science Fiction
8627,1168103,Dystopia,4.5,The Man Who Japed,Dystopian
8628,1168927,Speculative fiction,4.0,The Spire,Science Fiction
8628,1168927,Children's literature,4.0,The Spire,Children's Literature
8628,1168927,Fiction,4.0,The Spire,Fiction
8628,1168927,Novel,4.0,The Spire,Novel
8629,1169626,Science Fiction,8.25,Warchild,Science Fiction
8629,1169626,Speculative fiction,8.25,Warchild,Science Fiction
8629,1169626,Novel,8.25,Warchild,Novel
8630,1169711,Speculative fiction,5.333333333333333,Lucky Wander Boy,Science Fiction
8630,1169711,Novel,5.333333333333333,Lucky Wander Boy,Novel
8631,1172256,Novel,7.8,Snow Country,Novel
8632,1173472,Thriller,,Six Days of the Condor,Thriller
8633,1173718,Speculative fiction,10.0,The Black Cauldron,Science Fiction
8633,1173718,Fantasy,10.0,The Black Cauldron,Fantasy
8633,1173718,Children's literature,10.0,The Black Cauldron,Children's Literature
8634,1174475,Speculative fiction,6.2,Whirlwind,Science Fiction
8634,1174475,Fiction,6.2,Whirlwind,Fiction
8634,1174475,Historical novel,6.2,Whirlwind,Historical
8635,1177458,Speculative fiction,10.0,The Magician,Science Fiction
8635,1177458,Fantasy,10.0,The Magician,Fantasy
8635,1177458,Fiction,10.0,The Magician,Fiction
8636,1178757,Speculative fiction,,Silas Marner,Science Fiction
8636,1178757,Children's literature,,Silas Marner,Children's Literature
8636,1178757,Fiction,,Silas Marner,Fiction
8636,1178757,Novel,,Silas Marner,Novel
8638,1179735,Fiction,,"Not a Penny More, Not a Penny Less",Fiction
8639,1184901,Novel,,First Love,Novel
8640,1187127,Fiction,7.4,The Natural,Fiction
8640,1187127,Novel,7.4,The Natural,Novel
8641,1188898,Satire,,Story Time,Satire
8641,1188898,Speculative fiction,,Story Time,Science Fiction
8641,1188898,Novel,,Story Time,Novel
8642,1189115,Fiction,7.131578947368421,A Patchwork Planet,Fiction
8642,1189115,Novel,7.131578947368421,A Patchwork Planet,Novel
8643,1192052,Thriller,7.666666666666667,The Fist of God,Thriller
8643,1192052,Fiction,7.666666666666667,The Fist of God,Fiction
8643,1192052,Novel,7.666666666666667,The Fist of God,Novel
8644,1193166,Science Fiction,6.0,Taltos,Science Fiction
8644,1193166,Children's literature,6.0,Taltos,Children's Literature
8644,1193166,Horror,6.0,Taltos,Horror
8644,1193166,Speculative fiction,6.0,Taltos,Science Fiction
8644,1193166,Fantasy,6.0,Taltos,Fantasy
8644,1193166,Fiction,6.0,Taltos,Fiction
8644,1193166,Gothic fiction,6.0,Taltos,Horror
8645,1194427,Historical fiction,8.39080459770115,The Pillars of the Earth,Historical
8645,1194427,Fiction,8.39080459770115,The Pillars of the Earth,Fiction
8645,1194427,Suspense,8.39080459770115,The Pillars of the Earth,Mystery
8645,1194427,Historical novel,8.39080459770115,The Pillars of the Earth,Historical
8646,1195051,Autobiographical novel,8.246153846153845,The House of the Spirits,Autobiography/Memoir
8646,1195051,Science Fiction,8.246153846153845,The House of the Spirits,Science Fiction
8646,1195051,Fantasy,8.246153846153845,The House of the Spirits,Fantasy
8646,1195051,Fiction,8.246153846153845,The House of the Spirits,Fiction
8646,1195051,Magic realism,8.246153846153845,The House of the Spirits,Other
8647,1195515,Picture book,10.0,Mirette on the High Wire,Other
8647,1195515,Children's literature,10.0,Mirette on the High Wire,Children's Literature
8647,1195515,Fiction,10.0,Mirette on the High Wire,Fiction
8648,1196343,Philosophy,8.016460905349794,The Five People You Meet in Heaven,Philosophy
8648,1196343,Novel,8.016460905349794,The Five People You Meet in Heaven,Novel
8648,1196343,Fiction,8.016460905349794,The Five People You Meet in Heaven,Fiction
8648,1196343,Inspirational,8.016460905349794,The Five People You Meet in Heaven,Other
8649,1198564,Novel,,Shantaram,Novel
8649,1198564,Biography,,Shantaram,Biography
8649,1198564,True crime,,Shantaram,Other
8649,1198564,Fiction,,Shantaram,Fiction
8649,1198564,Suspense,,Shantaram,Mystery
8650,1201696,Historical fiction,7.866666666666666,King Rat,Historical
8650,1201696,Fiction,7.866666666666666,King Rat,Fiction
8650,1201696,War novel,7.866666666666666,King Rat,Historical
8650,1201696,Historical novel,7.866666666666666,King Rat,Historical
8651,1202050,Science Fiction,6.0,To Your Scattered Bodies Go,Science Fiction
8651,1202050,Speculative fiction,6.0,To Your Scattered Bodies Go,Science Fiction
8652,1202087,Science Fiction,9.0,The Dark Design,Science Fiction
8652,1202087,Speculative fiction,9.0,The Dark Design,Science Fiction
8652,1202087,Novel,9.0,The Dark Design,Novel
8653,1202782,Novel,4.0,The Winter of Our Discontent,Novel
8655,1205109,Thriller,,Bear Island,Thriller
8655,1205109,Novel,,Bear Island,Novel
8656,1207338,Science Fiction,7.956521739130435,Enchantment,Science Fiction
8656,1207338,Speculative fiction,7.956521739130435,Enchantment,Science Fiction
8656,1207338,Fantasy,7.956521739130435,Enchantment,Fantasy
8656,1207338,Fiction,7.956521739130435,Enchantment,Fiction
8657,1208786,Speculative fiction,7.2,Roadwork,Science Fiction
8657,1208786,Novel,7.2,Roadwork,Novel
8659,1213987,Children's literature,1.0,Pandora,Children's Literature
8659,1213987,Horror,1.0,Pandora,Horror
8659,1213987,Speculative fiction,1.0,Pandora,Science Fiction
8659,1213987,Fiction,1.0,Pandora,Fiction
8660,1217873,Non-fiction,9.0,The Feminine Mystique,Non-fiction
8661,1219639,Fiction,,The Pyramid,Fiction
8661,1219639,Novel,,The Pyramid,Novel
8662,1219811,Fiction,8.0,"Judas, My Brother",Fiction
8662,1219811,Historical novel,8.0,"Judas, My Brother",Historical
8663,1219913,Autobiography,8.073529411764707,I Know Why the Caged Bird Sings,Autobiography/Memoir
8663,1219913,Biography,8.073529411764707,I Know Why the Caged Bird Sings,Biography
8664,1221489,Mystery,,The Flight of the Phoenix,Mystery
8664,1221489,Novel,,The Flight of the Phoenix,Novel
8664,1221489,Fiction,,The Flight of the Phoenix,Fiction
8664,1221489,Suspense,,The Flight of the Phoenix,Mystery
8665,1225812,Children's literature,9.571428571428571,Hatchet,Children's Literature
8665,1225812,Young adult literature,9.571428571428571,Hatchet,Young Adult
8665,1225812,Fiction,9.571428571428571,Hatchet,Fiction
8666,1226795,Science Fiction,8.2,Armor,Science Fiction
8666,1226795,Speculative fiction,8.2,Armor,Science Fiction
8666,1226795,Fiction,8.2,Armor,Fiction
8667,1229025,Thriller,7.245901639344262,The Brethren,Thriller
8667,1229025,Fiction,7.245901639344262,The Brethren,Fiction
8667,1229025,Suspense,7.245901639344262,The Brethren,Mystery
8668,1229351,Picture book,9.375,Where The Wild Things Are,Other
8668,1229351,Children's literature,9.375,Where The Wild Things Are,Children's Literature
8668,1229351,Fantasy,9.375,Where The Wild Things Are,Fantasy
8668,1229351,Speculative fiction,9.375,Where The Wild Things Are,Science Fiction
8668,1229351,Fiction,9.375,Where The Wild Things Are,Fiction
8669,1230233,Mystery,,These Old Shades,Mystery
8669,1230233,Fiction,,These Old Shades,Fiction
8669,1230233,Romance novel,,These Old Shades,Romance
8671,1230748,Crime Fiction,8.0,Ripley Under Ground,Crime
8671,1230748,Mystery,8.0,Ripley Under Ground,Mystery
8671,1230748,Fiction,8.0,Ripley Under Ground,Fiction
8671,1230748,Suspense,8.0,Ripley Under Ground,Mystery
8672,1230789,Autobiography,5.0,"Narrative of the Life of Frederick Douglass, an American Slave",Autobiography/Memoir
8673,1233605,Science Fiction,9.0,Iron Sunrise,Science Fiction
8673,1233605,Speculative fiction,9.0,Iron Sunrise,Science Fiction
8673,1233605,Novel,9.0,Iron Sunrise,Novel
8674,1234167,Science Fiction,7.333333333333333,The Terminal Man,Science Fiction
8674,1234167,Speculative fiction,7.333333333333333,The Terminal Man,Science Fiction
8674,1234167,Fantasy,7.333333333333333,The Terminal Man,Fantasy
8674,1234167,Fiction,7.333333333333333,The Terminal Man,Fiction
8676,1237880,Fiction,7.0,Wise Children,Fiction
8676,1237880,Magic realism,7.0,Wise Children,Other
8677,1240269,Historical novel,,The Pioneers,Historical
8678,1240617,Science Fiction,7.826086956521739,Hocus Pocus,Science Fiction
8678,1240617,Speculative fiction,7.826086956521739,Hocus Pocus,Science Fiction
8678,1240617,Fiction,7.826086956521739,Hocus Pocus,Fiction
8678,1240617,Novel,7.826086956521739,Hocus Pocus,Novel
8679,1240630,Speculative fiction,7.818181818181818,Deadeye Dick,Science Fiction
8679,1240630,Novel,7.818181818181818,Deadeye Dick,Novel
8680,1245725,Politics,,Fathers and Sons,Politics
8680,1245725,Fiction,,Fathers and Sons,Fiction
8680,1245725,Philosophy,,Fathers and Sons,Philosophy
8681,1245832,Spy fiction,9.0,Zero Minus Ten,Thriller
8681,1245832,Fiction,9.0,Zero Minus Ten,Fiction
8682,1248081,Science Fiction,,A Million Open Doors,Science Fiction
8682,1248081,Speculative fiction,,A Million Open Doors,Science Fiction
8682,1248081,Fiction,,A Million Open Doors,Fiction
8683,1251460,Speculative fiction,9.0,Phantastes,Science Fiction
8683,1251460,Fantasy,9.0,Phantastes,Fantasy
8684,1252295,Speculative fiction,,The Unknown Shore,Science Fiction
8684,1252295,Fiction,,The Unknown Shore,Fiction
8684,1252295,Historical novel,,The Unknown Shore,Historical
8685,1254019,Novel,8.0,"Rich Man, Poor Man",Novel
8686,1254671,Science Fiction,7.0,Dinosaur Planet,Science Fiction
8686,1254671,Speculative fiction,7.0,Dinosaur Planet,Science Fiction
8686,1254671,Children's literature,7.0,Dinosaur Planet,Children's Literature
8686,1254671,Novel,7.0,Dinosaur Planet,Novel
8687,1256444,Science Fiction,7.8,Coyote,Science Fiction
8688,1258951,Speculative fiction,,Rushing to Paradise,Science Fiction
8688,1258951,Fantasy,,Rushing to Paradise,Fantasy
8688,1258951,Fiction,,Rushing to Paradise,Fiction
8688,1258951,Novel,,Rushing to Paradise,Novel
8689,1259759,Gothic fiction,7.975609756097561,Rebecca,Horror
8689,1259759,Mystery,7.975609756097561,Rebecca,Mystery
8689,1259759,Crime Fiction,7.975609756097561,Rebecca,Crime
8689,1259759,Romance novel,7.975609756097561,Rebecca,Romance
8691,1264662,Novella,7.0,Daisy Miller,Other
8692,1265587,Science Fiction,,Idlewild,Science Fiction
8692,1265587,Speculative fiction,,Idlewild,Science Fiction
8692,1265587,Fiction,,Idlewild,Fiction
8693,1265938,Fiction,6.0,Beautiful Losers,Fiction
8694,1265955,Fiction,7.333333333333333,No Crystal Stair,Fiction
8695,1268710,Children's literature,7.277777777777778,Sula,Children's Literature
8695,1268710,Fiction,7.277777777777778,Sula,Fiction
8695,1268710,Novel,7.277777777777778,Sula,Novel
8696,1268726,Novel,7.326086956521739,Beloved,Novel
8696,1268726,Children's literature,7.326086956521739,Beloved,Children's Literature
8696,1268726,Historical fiction,7.326086956521739,Beloved,Historical
8696,1268726,Speculative fiction,7.326086956521739,Beloved,Science Fiction
8696,1268726,Fiction,7.326086956521739,Beloved,Fiction
8697,1273337,Speculative fiction,8.625,Haroun and the Sea of Stories,Science Fiction
8697,1273337,Fiction,8.625,Haroun and the Sea of Stories,Fiction
8697,1273337,Magic realism,8.625,Haroun and the Sea of Stories,Other
8697,1273337,Novel,8.625,Haroun and the Sea of Stories,Novel
8698,1273623,War novel,,Ill Met by Moonlight,Historical
8699,1274361,Spy fiction,8.0,For Special Services,Thriller
8700,1275389,Spy fiction,7.0,Icebreaker,Thriller
8701,1275522,Spy fiction,9.0,"No Deals, Mr. Bond",Thriller
8703,1277224,Spy fiction,6.0,"Win, Lose or Die",Thriller
8704,1277241,Spy fiction,4.0,Brokenclaw,Thriller
8705,1277265,Spy fiction,6.0,The Man from Barbarossa,Thriller
8706,1277287,Spy fiction,9.0,Death is Forever,Thriller
8707,1277302,Spy fiction,8.0,Never Send Flowers,Thriller
8708,1277351,Spy fiction,5.333333333333333,SeaFire,Thriller
8709,1277477,Spy fiction,,The Facts of Death,Thriller
8709,1277477,Fiction,,The Facts of Death,Fiction
8710,1277536,Spy fiction,6.0,Doubleshot,Thriller
8710,1277536,Fiction,6.0,Doubleshot,Fiction
8710,1277536,Suspense,6.0,Doubleshot,Mystery
8711,1277548,Spy fiction,,Never Dream of Dying,Thriller
8711,1277548,Fiction,,Never Dream of Dying,Fiction
8712,1277590,Spy fiction,,The Man with the Red Tattoo,Thriller
8714,1278612,History,8.333333333333334,Crusade in Jeans,History
8714,1278612,Children's literature,8.333333333333334,Crusade in Jeans,Children's Literature
8714,1278612,Fantasy,8.333333333333334,Crusade in Jeans,Fantasy
8714,1278612,Novel,8.333333333333334,Crusade in Jeans,Novel
8714,1278612,Alternate history,8.333333333333334,Crusade in Jeans,Historical
8715,1278855,Crime Fiction,7.451612903225806,Smilla's Sense of Snow,Crime
8715,1278855,Speculative fiction,7.451612903225806,Smilla's Sense of Snow,Science Fiction
8716,1281172,Thriller,,Quiet as a Nun,Thriller
8716,1281172,Crime Fiction,,Quiet as a Nun,Crime
8717,1282996,Mystery,9.0,A is for Alibi,Mystery
8717,1282996,Speculative fiction,9.0,A is for Alibi,Science Fiction
8717,1282996,Fiction,9.0,A is for Alibi,Fiction
8717,1282996,Suspense,9.0,A is for Alibi,Mystery
8718,1290331,Novel,7.5,Bonjour Tristesse,Novel
8719,1292785,Science Fiction,7.0,Eastern Standard Tribe,Science Fiction
8719,1292785,Speculative fiction,7.0,Eastern Standard Tribe,Science Fiction
8721,1298672,Science Fiction,7.851282051282051,Timeline,Science Fiction
8721,1298672,Fiction,7.851282051282051,Timeline,Fiction
8721,1298672,Suspense,7.851282051282051,Timeline,Mystery
8722,1299648,Horror,,Danse Macabre,Horror
8722,1299648,Non-fiction,,Danse Macabre,Non-fiction
8723,1299906,Speculative fiction,7.842105263157895,Practical Demonkeeping,Science Fiction
8723,1299906,Fiction,7.842105263157895,Practical Demonkeeping,Fiction
8723,1299906,Comic fantasy,7.842105263157895,Practical Demonkeeping,Other
8723,1299906,Absurdist fiction,7.842105263157895,Practical Demonkeeping,Other
8723,1299906,Humour,7.842105263157895,Practical Demonkeeping,Comedy
8724,1301931,Children's literature,8.666666666666666,Where the Red Fern Grows,Children's Literature
8724,1301931,Fiction,8.666666666666666,Where the Red Fern Grows,Fiction
8725,1303478,Fiction,7.461538461538462,Tortilla Flat,Fiction
8725,1303478,Novel,7.461538461538462,Tortilla Flat,Novel
8726,1308847,Novel,7.857142857142857,Ghostwritten,Novel
8727,1312503,Novel,8.5,Endymion,Novel
8728,1313113,Fiction,6.55,Puerto Vallarta Squeeze,Fiction
8730,1318458,Children's literature,,Triss,Children's Literature
8730,1318458,Fantasy,,Triss,Fantasy
8730,1318458,Speculative fiction,,Triss,Science Fiction
8730,1318458,Fiction,,Triss,Fiction
8731,1319279,Comedy,5.0,Watch Your Mouth,Comedy
8731,1319279,Novel,5.0,Watch Your Mouth,Novel
8732,1325312,Fantasy,5.5,Something Wicked This Way Comes,Fantasy
8732,1325312,Speculative fiction,5.5,Something Wicked This Way Comes,Science Fiction
8732,1325312,Horror,5.5,Something Wicked This Way Comes,Horror
8732,1325312,Soft science fiction,5.5,Something Wicked This Way Comes,Other
8733,1329593,Science Fiction,5.857142857142857,The Eyes of Heisenberg,Science Fiction
8733,1329593,Speculative fiction,5.857142857142857,The Eyes of Heisenberg,Science Fiction
8735,1332293,Satire,9.0,Popcorn,Satire
8735,1332293,Fiction,9.0,Popcorn,Fiction
8735,1332293,Novel,9.0,Popcorn,Novel
8736,1333969,Time travel,8.714285714285714,Doomsday Book,Other
8736,1333969,Speculative fiction,8.714285714285714,Doomsday Book,Science Fiction
8736,1333969,Science Fiction,8.714285714285714,Doomsday Book,Science Fiction
8736,1333969,Novel,8.714285714285714,Doomsday Book,Novel
8737,1334565,Mystery,7.0,This Sweet Sickness,Mystery
8737,1334565,Novel,7.0,This Sweet Sickness,Novel
8737,1334565,Fiction,7.0,This Sweet Sickness,Fiction
8737,1334565,Suspense,7.0,This Sweet Sickness,Mystery
8738,1334787,Science Fiction,7.0,The Green Brain,Science Fiction
8738,1334787,Speculative fiction,7.0,The Green Brain,Science Fiction
8738,1334787,Fiction,7.0,The Green Brain,Fiction
8741,1338805,Fiction,8.5,Up at the Villa,Fiction
8742,1340015,Speculative fiction,8.0,A Night in the Lonesome October,Science Fiction
8742,1340015,Novel,8.0,A Night in the Lonesome October,Novel
8743,1341271,Speculative fiction,,Mao II,Science Fiction
8743,1341271,Fiction,,Mao II,Fiction
8743,1341271,Novel,,Mao II,Novel
8745,1342669,Travel,,Green Hills of Africa,Travel
8745,1342669,Biography,,Green Hills of Africa,Biography
8745,1342669,Travel literature,,Green Hills of Africa,Other
8745,1342669,Non-fiction,,Green Hills of Africa,Non-fiction
8745,1342669,Fiction,,Green Hills of Africa,Fiction
8745,1342669,Autobiography,,Green Hills of Africa,Autobiography/Memoir
8746,1344916,Children's literature,8.11111111111111,All American Girl,Children's Literature
8746,1344916,Young adult literature,8.11111111111111,All American Girl,Young Adult
8746,1344916,Fiction,8.11111111111111,All American Girl,Fiction
8747,1345217,Speculative fiction,7.846153846153846,The Great and Secret Show,Science Fiction
8747,1345217,Fantasy,7.846153846153846,The Great and Secret Show,Fantasy
8748,1345253,Speculative fiction,8.0,Weaveworld,Science Fiction
8748,1345253,Fantasy,8.0,Weaveworld,Fantasy
8748,1345253,Dark fantasy,8.0,Weaveworld,Fantasy
8749,1349940,Fiction,,"Author, Author",Fiction
8750,1354207,Autobiographical novel,8.045454545454545,Balzac and the Little Chinese Seamstress,Autobiography/Memoir
8750,1354207,Historical novel,8.045454545454545,Balzac and the Little Chinese Seamstress,Historical
8751,1362176,Thriller,9.5,Brimstone,Thriller
8751,1362176,Crime Fiction,9.5,Brimstone,Crime
